Rating,Working Capital,Column2,Column3,Column4,Column5,Quick Ratio,Column6,Column7,Column8,Column9,EPS,Column10,Column11,Column12,Column13,PE Ratio,Column14,Column15,Column16,Column17,Short to Long Term Debt,Column18,Column19,Column20,Column21,ROE,Column22,Column23,Column24,Column25,Current,Column26,Column27,Column28,Column29,Net Project Margin,Column30,Column31,Column32,Column33,Ave 30 day Volume,Ave 6 month Volume,Ave 3 month Volume,Volume 5day ave,PX 1 Yr Ago,PX 6 Months Ago,PX 3m ago,PX 1 Day ago
5,6313,6804,9275,9870,7069,1.38,1.13,1.95,1.62,1.63,1.61,1.4,2.76,0.66,-1.6,14.37,13.52,14.29,18.03,10.05,15912,15967,15725,15827,14973,22.72,22.31,24.85,21.49,11.27,1.86,1.76,2.56,2.4,2.16,20.03,19.87,39.4,9.34,-28.24,1973530.75,2500306.5,2066011.125,1931817,59.9,66.48,32.8,41.78
3,-1210,-2647,-617,-2729,-123,0.46,0.4,0.57,0.4,0.5,2.01,0.86,1.26,0.42,0.82,18.04,19.34,20.17,20.82,17.27,45969,46158,47783,48686,49594,13.19,17.51,17.47,18.15,13.01,0.88,0.76,0.94,0.78,0.99,38.58,17.69,22.02,9.06,17.38,1552761.25,1697154.75,1472133.75,1498435.375,56.36,62.81,55.4,52.79
4,839,476,208,-665,-402,0.47,0.56,0.55,0.52,0.49,-4.17,2.25,-3.99,1.04,5.89,10.11,11.2,11.57,11.21,10.56,7595,9870,10318,11995,9401,0.38,6.89,-8.02,-11.94,13.65,1.02,1.01,1.01,0.98,0.99,-1.52,0.76,-1.27,0.31,1.74,398004.59,803528.3125,436596.625,529383,140.03,138.16,135.2,152.73
4,-4075.8,-4295.8,-4444.8,-6221.3,-6362.7,0.3,0.28,0.29,0.23,0.31,1.16,0.93,1.49,0.31,1,20.1,21.2,21.51,23.64,20.9,27672,29041.9,29736.5,30532.5,33327.4,10.82,10.38,10.97,9.92,9.45,0.49,0.49,0.48,0.4,0.45,14.12,12.91,17,4.25,13.21,706899.38,925854.875,738122.5625,809388.625,89.84,93.67,78.59,82.52
3,918,217,141,390,467,1.13,0.85,0.97,1.13,1.05,0.21,0.2,0.21,-0.03,-0.06,21.81,16.52,14.98,18.34,12.15,5755,5757,5734,5709,5671,7.54,8.08,7.32,3.95,2.15,1.49,1.09,1.06,1.22,1.32,14.09,11.55,13.15,-1.61,-4.46,7661966,7129505.5,8130158.5,5377914,13.76,13.96,3.62,6.12
4,-387,-1148,-484,-601,1092,0.57,0.76,0.83,0.82,0.73,1.02,0.61,-8.19,0.32,-13.79,9.05,7.9,4.72,7.68,3.41,7412,11119,10797,10491,11493,10.1,10.37,-12.17,-16.19,-66.34,0.96,0.88,0.95,0.93,1.14,5.19,3.33,-43.68,1.63,-72.59,1654438.63,1387449.625,1345414.75,1094051.625,56.46,35.33,13.52,16.15
4,-1632,-1832,-1306,-2133,-2366,0.45,0.39,0.45,0.41,0.41,0.65,0.61,0.66,0.49,0.72,13.49,13.01,13.09,14.65,10.2,22829,22819,23039,23148,23536,15.76,15.21,15.17,14.17,14.43,0.6,0.55,0.66,0.56,0.56,22.41,24.46,24.57,18.63,26.97,1817519.5,1782952.625,1617756.125,1905593.625,31.01,35.42,23.92,26.18
3,-2567,-2262,-2638,-2015,-1285,0.36,0.44,0.32,0.49,0.53,1.31,0.46,1.42,0.89,1.13,19.68,20.5,22.2,20.83,18.06,21274,21507,21631,22540,23601,8.35,8.05,8.15,7.74,7.27,0.6,0.62,0.58,0.68,0.8,12.07,5.54,14.06,10,11.6,625173.94,719571.125,609237.5625,722595,88.81,88.34,81.05,73.81
4,254.4,195.7,261.4,52.8,81.4,0.57,0.53,0.58,0.47,0.45,2.09,2.48,2.43,2.44,1.84,31.74,35.9,31.12,31.33,28.26,2132.4,1926.9,1812.6,1826.3,2049.4,11.11,12.69,13.05,13.46,12.69,1.27,1.21,1.29,1.05,1.08,16.43,18.71,17.68,17.5,14.01,112119.93,101857.4141,96877.17188,137369.7969,332.73,323.17,296.68,290.07
4,-2258.5,-1380.42,-1528.01,-1191.02,-832.96,0.29,0.32,0.31,0.33,0.36,0.97,0.1,0.98,0.77,1.01,20.9,22.46,25.01,24.67,22.36,14587.88,14613.67,15069.03,15047.72,15092.44,9.4,7.41,7.57,7.54,7.53,0.5,0.61,0.59,0.67,0.75,12.78,1.67,14.66,12.19,14.1,611567.56,716960.5,608261.25,534330,76.99,83.31,82.09,84.67
3,-1515,-2121,-1421,-1455,-2856,0.39,0.34,0.46,0.39,0.28,0.61,0.46,1.02,0.56,0.56,22.39,24.28,25.96,24.05,23.28,19149,20065,20477,20528,21183,10.77,10.48,10.23,10.78,10.55,0.66,0.58,0.72,0.68,0.51,10.03,9.24,17.49,10.44,10.49,1342351,1625509.375,1402252,1691224,60.69,62.59,61.15,64.1
4,-807,-928,-880,-911,-446,0.48,0.41,0.4,0.43,0.54,2.2,0.99,1.74,1.4,1.77,19.03,20.49,22.17,20.64,16.19,14562,15206,15927,17610,18700,11.35,10.95,10.44,10.67,9.91,0.78,0.75,0.77,0.77,0.89,11.41,6.3,10.23,8.48,11.25,411130.66,496438.3438,415992.3125,459892.5938,130.87,128.98,96.04,109.97
5,-11833,-11158,-13279,-10293,-9503,0.53,0.53,0.51,0.41,0.43,3.61,3.73,3.6,2.6,3.19,13.31,14.32,14.64,18.35,14.09,41170,39870,39410,38038,37097,10.92,12.61,14.18,11.82,11.24,0.64,0.65,0.61,0.74,0.76,3.61,3.63,3.5,2.55,3.07,416999.34,583197.0625,418722.75,501041.1875,163.44,206.92,173.49,190.49
4,-15580,-18149,-18912,-15872,-15984,0.18,0.18,0.18,0.17,0.2,1.27,1.34,1.27,1.16,1.46,19.83,22.51,24.27,23.91,22.98,54170,71635,71002,72118,72433,8.87,11.66,18.16,20.09,20.22,0.8,0.77,0.76,0.81,0.79,2.66,3.1,2.77,2.57,2.92,2098720.75,2432219.5,2224009,2033959.25,111.98,117.65,126.07,119.21
4,2244.2,713.4,627.6,1282.4,2591.3,0.8,0.45,0.44,0.58,0.92,1.2,0.65,2.1,1.56,-2.46,24.79,22.59,25.74,27.14,18.53,9081,8987.2,8616.8,8501.1,9674.2,-2.62,-3.03,-0.74,9.57,3.22,2,1.19,1.17,1.37,1.69,12.46,6.72,22.78,15.09,-28.51,374621.06,390155.0938,365396.6875,536923.8125,117.81,147.95,97.94,120.61
4,1647.16,627.05,606.87,562.5,634.31,0.08,0.07,0.06,0.06,0.05,1.85,1.49,1.65,1.43,2.11,19.77,21.97,24.94,24.06,22.4,2864.69,10866.07,10969.98,11392.47,11696.48,25.34,25.13,24.82,25.54,26.11,1.55,1.16,1.14,1.12,1.14,7.27,5.81,6.11,5.23,7.48,744063.13,639155.5,618486,1037409.188,139.95,154.54,169.65,189.48
4,538,668,397,479,-1422,1.05,1.11,0.95,1.03,0.52,1.3,0.94,1.13,1.27,0.81,17.76,22.39,22.65,25.82,21.64,3488,3442,3452,3444,4737,19.87,19.48,20.12,19.85,17.84,1.23,1.3,1.16,1.21,0.67,7.33,4.99,5.68,6.13,3.98,369954.47,362389.1875,358106.5,451617.5938,82.02,100.36,94.89,93.64
4,2197.6,266.8,246.8,392.6,722.9,0.25,0.18,0.15,0.1,0.18,-9.69,1.13,0.76,1.08,0.52,19.45,20,22.93,19.1,15.39,4265.3,10332.3,10251,10108.8,10031,-24.81,-22.63,-23.34,-22.8,13.9,2.05,1.07,1.06,1.09,1.2,-37.18,4.61,3.14,4.45,1.95,1090997.75,1026719.313,933378.5,1175143.75,109.64,93.03,76.28,93.61
4,22445,20124,20314,5605,6986,2.37,2.41,2.28,1.01,1.1,3.2,3.59,3.29,2.87,3.09,14.62,14.04,14.76,18.52,15.68,33512,31111,30277,30431,31848,61.05,61.92,63.83,70.73,75.55,2.77,2.89,2.89,1.44,1.59,35.85,37.11,34.3,27.48,29.62,1199911.38,1249122.5,1147393,1500849.75,185.94,240.3,211.58,258.24
5,6256,6588,11408,11576,10735,0.29,0.29,0.41,0.42,0.39,0.57,0.7,0.39,0.43,0.07,53.96,59.45,50.09,49.45,47.01,2497,3006,5477,5472,8697,14.85,16.11,16.05,15.24,12.06,1.22,1.22,1.43,1.43,1.39,16.16,19.12,10.55,10.22,1.82,2861754,3342616.25,3164745.25,2480133,117.16,110.17,101.67,177.21
4,-3114,-3938,-3771,-5589,-4989,0.09,0.07,0.08,0.09,0.15,1.24,1.12,1.82,0.88,1.24,18.57,18.2,19.17,18.01,15.7,61003,62663,62168,63020,65835,6.86,7.53,8.03,8.36,8.33,0.75,0.71,0.72,0.62,0.67,14.6,14.17,19.34,11.04,15.77,1184095.25,1296508.75,1076414.875,1108264.75,89.68,90.84,81.25,81.84
4,-346.89,-336.2,400.43,-549.96,396.89,0.5,0.54,0.89,0.42,0.94,0.82,0.75,0.75,0.77,-0.34,23.76,22.82,24.52,24.61,6.93,10356.35,11106.51,12530.22,12749.04,14264.16,18.61,19.28,19.42,19.95,13.3,0.79,0.81,1.26,0.73,1.36,12.13,12.69,13.66,12.02,-6.64,1695379.75,1461255.25,1586606.375,1740370.375,70.28,76.91,23.33,32.15
4,-3801,-3776,-5922,-3851,-3912,0.27,0.24,0.19,0.25,0.32,-0.86,0.07,1.19,1.21,-0.34,20.77,21.94,22.13,15.41,14.9,42833,42022,41331,38398,39724,5.67,3.94,4.29,5.46,6.4,0.61,0.6,0.51,0.61,0.63,-17.63,1.36,22.84,22.55,-6.01,1093170.63,1121765.75,988766.875,1037821.625,77.9,82.39,74.11,82.69
4,29574,45269,57101,61070,47659,1.02,1.21,1.17,1.25,1.14,2.47,2.2,3.05,5.04,2.58,15.99,16.85,18.89,23.2,19.95,112630,108418,108047,116751,118761,49.13,52.69,55.92,55.47,62.09,1.32,1.5,1.54,1.6,1.5,19.93,18.67,21.37,24.22,19.29,9660271,11633028,9754765,9488863,204.23,299.8,262.47,364.11
5,-16118,-20290,-19100,-19148,-19799,0.48,0.4334,0.4275,0.4219,0.4969,3.62,3.47,3.73,3.68,3.56,19.2,18.3191,15.8051,20.515,17.4514,41759,46291,48844,44637,51607,25.42,25.6184,25.4043,25.3202,25.3061,0.73,0.6745,0.6951,0.6901,0.7481,5.75,5.4344,5.8624,5.8144,5.2498,1161531.75,1486403.75,1305044,982787,246.99,291.55,248.34,298.26
5,106026,106132,107778,107434,111798,2.8,2.353,2.6794,2.6455,2.7309,1.15,1.72,1.4,1.53,1.41,27.58,28.3987,27.8747,29.2558,27.8381,86343,86455,85570,87147,84025,40.12,42.4106,42.8,43.8327,44.1965,2.97,2.5288,2.8545,2.8014,2.9043,28.81,39.1108,32.3037,31.564,30.7016,11846030,14540246,12543790,13034715,137.06,159.03,165.27,206.26
4,-10099,-13223,-3217,-7021,-2199,0.56,0.5023,0.5839,0.6878,0.8139,3.56,0.98,0.58,1.17,0.25,16.91,24.834,26.5565,32.4605,27.6576,56961,58234,47137,51932,59555,19.95,18.0463,16.061,14.8108,5.9675,0.77,0.7035,0.8974,0.7982,0.938,36.54,8.6935,5.5183,10.1016,2.5543,2997485.75,3716376.75,3338796.75,2832105.5,142.45,145.65,99.58,112.18
5,7110,7476,7555,4740,3965,1.14,1.1735,1.015,0.8152,0.8573,1.48,1.5567,1.5278,1.6618,1.5743,32.69,33.5875,32.0021,34.0959,28.8127,16630,16694,16729,17262,18479,38.75,41.4771,41.8297,42.3519,43.0904,1.62,1.6904,1.5632,1.2696,1.2487,54.19,53.0993,49.2912,54.0469,52.6819,2755286.75,3354147.5,2927934.5,2998494.5,176.66,189.19,169.44,195.67
4,12876,10446,9171,9310,10537,1.01,0.9546,0.9313,0.9389,0.9765,1.41,2.11,0.67,1.52,2.2,20.43,19.0449,20.2824,23.2962,20.1303,30273,30429,30210,28681,27583,24.02,26.4114,23.0405,25.3626,28.5508,1.44,1.3332,1.2608,1.2589,1.3128,18.73,27.2687,8.4568,19.3281,28.0122,2445340.75,2868544.75,2505824,2926786.25,140.57,144.1,139.76,140.97
4,11738,12054,11959,12572,11070,0.91,0.933,0.9294,0.9806,0.9001,3.29,2.85,2.69,2,2,11.73,11.7902,11.2343,12.9746,11.5541,36483,36945,38546,38291,37093,41.53,42.2399,39.2377,42.5682,35.7967,1.43,1.4346,1.4397,1.4723,1.4175,13.97,11.2251,11.7103,8.3536,10.268,873787.19,1111124.75,1026155.313,790737.625,135.49,148.34,120.43,127.72
4,3999,1636,2249,2911,7373,0.63,0.5791,0.589,0.6043,0.67,1.58,2.22,1.34,1.33,-0.1,9.76,9.581,10.0857,10.9238,6.8694,47788,48089,47255,46336,48445,15.14,14.3376,13.9995,13.8045,10.3804,1.13,1.0462,1.0632,1.0842,1.234,7.33,9.6771,5.8884,5.8462,-0.4558,2915374.5,2495095.25,3261795.25,2968599.5,78.17,90.64,57.56,61.79
5,8515,8659,8158,8105,7464,1.18,1.1359,1.0285,1.0036,0.9245,0.7,0.63,0.87,0.71,0.54,32.89,33.7149,35.0448,35.4231,28.4472,3487,3479,6821,6922,6656,44.57,42.7435,47.3175,50.5752,47.9618,2.17,2.1008,2.0109,1.9808,1.9014,11.46,9.7113,12.8236,10.798,8.3828,2126491.25,2230557.5,1895952.625,2989131.25,86.82,101.83,84.63,98.43
3,-5452,-6039,-7069,-9890,-9753,0.34,0.3223,0.3201,0.2796,0.2918,1.25,1.13,0.75,0.95,1.07,11.71,10.5888,11.1375,12.3745,10.1314,18041,17610,16836,42055,41924,19.7,18.5699,16.0787,15.0315,14.4074,0.78,0.759,0.7257,0.6647,0.6597,3.35,2.9632,1.9939,2.4608,2.641,2520018.5,2729078.25,2641596.5,2746735,55.19,59.59,42.63,41.98
3,7249,6786,10199,3749,5956,1.21,1.151,1.6342,0.7853,1.018,1.54,1.95,2.75,1.68,2.24,21.42,18.2351,17.2946,18.89,14.7174,17156,16672,20264,21299,23342,54.53,48.0047,47.2363,46.0245,50.0856,2.02,1.9341,2.3041,1.4065,1.6521,11.33,13.7927,19.8098,11.9467,16,1069527.88,1248858.75,1101490.25,752814.625,172,178.62,140.7,157.04
5,6808,4213,5458,5263,2691,0.88,0.7503,0.7958,0.7753,0.6649,1.13,1.04,0.74,0.92,1.27,18.51,17.6614,16.6173,17.4962,14.0527,26921,27580,27108,27350,27998,27.44,31.1216,31.431,37.4202,37.7605,1.37,1.2098,1.2639,1.2369,1.1146,26.95,22.7041,15.3344,19.8601,26.6982,3192434.25,3638615.5,3075071.25,2835481.25,85.6,91.64,80.31,78.78
4,23638,19398,16043,17119,17965,1.67,1.5572,1.3875,1.5424,1.6398,0.63,0.7,0.52,0.69,0.68,21.26,20.6107,17.8237,16.9091,13.7009,25630,23698,24666,19644,17093,27.74,31.6732,30.2729,28.1024,28.9667,1.8,1.6949,1.5059,1.696,1.8133,22.67,23.4913,16.4284,22.2357,23.9733,8877948,9096618,8177218,11953928,56.6,47.8,41.43,45.63
4,-6058,-7538,-8328,-11247,-5756,0.53,0.5077,0.4775,0.3804,0.609,1.07,-2.12,1.41,1.47,1.15,24.66,26.2432,27.3483,26.4926,22.7317,30270,30092,30406,29065,36901,20.04,7.578,8.3117,9.3231,9.5668,0.79,0.7488,0.7247,0.6271,0.825,16.67,-30.6599,20.1877,20.3783,16.9455,2440935.75,3039405.25,2550817.75,2944308.25,113.15,122.75,117.81,120.88
3,13834,35166,3055,719,-1742,1.16,1.6347,0.8528,0.8204,0.7602,1.79,2.82,1.89,4.14,1.32,10.6,9.8506,11.0735,9.8522,8.0472,48705,72039,65433,68158,69453,49.88,48.3008,40.8669,50.1156,49.4202,1.36,1.8303,1.0871,1.0191,0.9572,8.75,13.0369,9.2745,16.8481,6.6872,1490868.75,1644433.125,1424278.5,1628711.75,141.38,134.1,114.82,119.7
4,-5210,-4906,-4314,-7395,-352,0.69,0.7033,0.7073,0.6246,0.7512,1.22,0.95,1.26,1.23,1,12.45,11.9695,12.5703,11.4839,9.948,135627,134779,130772,133143,139184,30.04,29.1678,28.4069,33.6389,31.6871,0.87,0.8716,0.89,0.8352,0.9914,15.66,12.2977,15.7901,14.6513,13.1477,5003477,5049781,4528555,5739611.5,58.31,60.27,56.7,54.79
4,10149,9534,4893,8929,17606,1,0.9225,0.7543,0.9315,1.2244,0.88,0.94,1.36,1.6,1.33,12.91,11.7716,12.8502,13.7152,10.8659,29102,29419,29480,29551,39919,28.4,27.0688,26.417,27.5784,30.2548,1.54,1.4838,1.1952,1.4002,1.7368,24.74,25.3196,31.2142,34.1679,28.5505,9833693,10128625,9105220,10475431,48.08,59.93,58.43,59.13
5,597,-5022,-1983,-6562,-4163,0.57,0.6211,0.6909,0.5615,0.682,0.39,0.61,0.61,0.48,0.65,22.11,23.7169,25.6255,25.9084,20.3848,45535,46428,43805,44155,50393,36.12,38.5437,41.9071,49.6079,55.8159,1.02,0.8291,0.921,0.7567,0.8715,19.3,26.0778,27.2746,22.5187,32.2637,5589933.5,5419445,5056596.5,5177568.5,52.11,54.67,46.67,44.88
3,-15056,-18544,-14187,-13937,-14524,0.48,0.446,0.4776,0.4697,0.4984,0.55,0.73,0.75,1.33,-0.14,18.24,18.0691,19.9975,27.9872,21.056,44336,50528,52748,52628,59612,9.77,9.3608,7.7048,7.4796,6.097,0.77,0.7362,0.779,0.7822,0.7758,3.81,4.6377,4.9983,9.0283,-1.1064,6514603,7931499.5,6935172,6698252.5,76.13,70.87,40.47,44.08
4,3720,4258,3755,1799,327,0.79,0.7962,0.8177,0.719,0.6626,1.4,2.28,1.38,-3.5304,1.93,15.27,15.8267,17.5001,20.0714,11.5962,37216,34697,36916,30858,32351,9.06,9.5472,8.5736,1.9574,2.5915,1.12,1.1477,1.1242,1.0678,1.0116,7.75,11.852,7.4183,-19.1184,12.1158,2639370.5,3125905.25,2741746,3019842.25,123.54,120.6,80.39,88.31
4,15867,15043,-3515,-4501,848,0.72,0.7089,0.5011,0.4974,0.597,0.69,0.91,1.38,-0.06,0.61,24.88,24.5524,20.9127,16.4668,13.8692,46439,47964,53979,53474,52288,17.8,19.566,23.7803,25.725,25.5097,1.54,1.4697,0.9049,0.8793,1.025,29.61,38.0428,60.5678,-2.6561,28.2757,9549697,8563312,7934941.5,11062176,43.92,38.88,34.57,34.51
4,-15580,-18149,-18912,-15872,-15984,0.18,0.1827,0.1827,0.1697,0.2025,1.27,1.34,1.27,1.16,1.46,19.83,22.5134,24.2699,23.9128,22.9757,54170,71635,71002,72118,72433,8.87,11.6558,18.1596,20.087,20.2236,0.8,0.7728,0.7644,0.8106,0.7945,2.66,3.1003,2.7689,2.5689,2.923,2098720.75,2432219.5,2224009,2033959.25,111.98,117.65,126.07,119.21
4,-382.15,-1006.27,-992.04,-1327.77,-1271.59,0.52,0.1034,0.1064,0.3442,0.4098,0.91,2.8174,3.7014,2.1855,0.15,17.79,19.0493,17.7003,17.7341,11.2398,7130.12,7081.885,6899.036,6913.439,7484.681,22.65,25.5654,24.1492,23.1824,21.3334,0.76,0.409,0.4471,0.3618,0.5189,15.16,35.4331,41.308,31.3077,2.9635,371128.5,316606.4,323566.4,238848.2,173.35,168.25,114.9,124.4
4,38.91,173.09,-23.83,-50.36,-13.11,0.95,1.164,0.7909,0.789,0.8649,3.52,4.33,2.7,3.72,-2.08,12.83,12.6873,11.6273,12.4071,8.9836,1381.89,1522.973,1376.116,1445.805,1560.488,24.21,25.1391,28.4083,29.0602,17.9694,1.07,1.2851,0.9566,0.9178,0.9824,12.65,14.345,10.0637,13.1263,-8.0671,370033.13,310463.5,361807.8125,317574.5938,144.73,171,74.86,109.22
4,3485,1543,1924,2979,6301,0.29,0.2429,0.2449,0.2646,0.4814,2.59,2.8,3.17,3.53,2.45,14.95,16.1045,15.8345,14.7204,11.1654,15242,15583,15402,13787,19412,27.42,26.6254,25.6814,27.5317,27.0897,1.23,1.0857,1.1056,1.1773,1.3417,8.04,8.4354,9.3535,9.4681,8.0695,1495121.63,1977294.625,1865795.625,1214208.375,182.28,182.09,133.69,147.3
4,-7727,-7168,-7158,-6744,-8182,0.38,0.4482,0.4297,0.4223,0.3738,1.09,4.03,4.01,2.53,-6.86,8.09,8.0719,7.4492,7.2725,5.8364,20088,20183,20140,20450,23429,25.02,27.8285,27.2412,27.896,10.5411,0.5,0.5542,0.5438,0.5485,0.4914,3.05,9.2265,8.9982,5.8872,-21.3561,77727456,36310584,61141132,63948696,90.59,87.7,24.02,34.14
5,-163.93,-147.4,-151.15,-164.33,-250.88,0.66,0.6791,0.675,0.6523,0.6031,1.71,1.72,1.8,1.44,0.6,9.09,9.7072,8.8717,9.7628,4.7446,3445.73,3411.606,3326.548,3347.158,3249.88,16.59,16.6825,16.5472,16.4327,13.5401,0.83,0.8411,0.8428,0.8223,0.754,12.18,11.8289,12.0136,9.7536,4.1083,787972.44,706636,772289.5,573156.1875,62.31,64.1,22.49,30.96
4,-61.35,-49.03,40.57,236.81,246.79,0.76,0.7992,0.8747,0.9832,0.9952,2.11,1.2,2.45,0.06,1.75,14.87,17.9307,15.119,13.6415,5.9885,1728.13,1595.088,1432.399,1359.985,1466.621,2.03,2.0542,4.2048,13.2388,12.0646,0.95,0.9569,1.0394,1.2374,1.2312,13.3,7.885,14.6818,0.4,12.4734,853935.88,788419.4375,1027107,606471.1875,103.34,100.52,37.07,50.9
3,3251,3417,3597,3395,4170,0.52,0.5158,0.5499,0.5923,0.7344,0.76,0.94,0.96,0.8703,0.22,14.92,15.35,12.92,11.7695,7.1205,4197,4376,4463,4093,5308,22.19,22.5276,15.6799,15.2194,12.7426,1.95,1.9547,1.9551,1.8827,1.9236,5.76,6.7245,6.7505,4.9318,1.8005,1903979.63,2032446.75,1823916.75,1636816,53.15,44.78,27.34,32.45
4,-14127,-14030,-13267,-11955,-9117,0.24,0.2293,0.2343,0.2839,0.4253,1.1,2.22,2.32,1.71,-0.84,8.86,8.8766,8.3227,8.1613,5.0066,17511,16371,16404,17255,22971,32.25,33.669,32.5803,32.8249,25.7384,0.34,0.3371,0.3436,0.4083,0.5299,6.97,11.5108,11.9029,9.6075,-6.2151,58716496,40069484,60474236,36002188,58.7,57.66,22.32,27.72
4,-1385,-1316,-1144,-1164,-1158,0.53,0.5705,0.5965,0.5761,0.6445,0.03,2.12,2.61,1.47,-1.89,12.48,12.7639,11.3323,10.5303,6.3982,3682,3523,3353,3207,3903,12.16,13.3756,15.1933,19.0299,13.7353,0.59,0.6276,0.6581,0.6364,0.6895,0.21,11.451,13.4784,8.1239,-14.1809,4702982.5,3111896,3876065,3227215.25,64.07,66.6,26.67,36.49
3,-411.2,-413.45,-140.44,-200.51,-46.52,0.56,0.5636,0.7932,0.6659,0.7855,0.75,1.21,1.7,1.07,-3.14,5.24,5.7122,5.6727,6.3392,3.1373,1184.05,1124.26,1323.938,1340.297,1551.337,26.58,22.771,20.0876,22.0697,4.5544,0.64,0.641,0.8748,0.8135,0.9568,5.54,8.1205,10.604,7.0208,-25.8202,1569659.38,1415797.375,1636124.375,1111693.375,28,29.08,9.75,13.77
3,-1330,-1420,-1299,-877,-1428,0.43,0.4123,0.4513,0.5854,0.5246,0.14,0.6,0.63,0.56,-0.97,10.99,10.8127,9.0165,9.767,6.7397,2447,2378,2508,3152,4017,3.03,9.6099,12.5953,11.9992,5.7729,0.53,0.5085,0.5292,0.6707,0.6057,2.24,8.5036,8.9645,7.9271,-16.8766,20923002,14051936,18146186,13807401,19.19,18.48,7.73,10.67
5,-68432,-76045,-71697,-78752,-73227,0.1,0.0598,0.0535,0.0533,0.0537,0.22,-0.0782,0.22,-0.1163,-0.43,22.03,20.3809,16.3667,19.0817,12.2718,164605,179288,160531,185254,169729,5.27,4.4314,4.3888,4.1144,-8.5745,0.24,0.1992,0.1913,0.1753,0.1688,7.04,-2.7163,5.4613,-3.7895,-24.89,27781100,29916370,27451600,24981010,5.7,5.13,3.44,3.6
5,-52376.02,-51860.46,-50751.34,-52812.86,-55510.84,0.17,0.1938,0.2052,0.1924,0.2002,0.2,0.0287,0.26,-0.0243,-0.35,15.15,13.4214,12.1903,15.2287,9.9587,129114.59,128738.293,127411.942,131419.023,145942.784,8.34,7.8214,7.6269,6.8643,-1.2508,0.3,0.3304,0.3267,0.3197,0.3207,8.36,1.2718,9.5928,-1.0679,-27.847,22734780,25158820,22725100,26746980,8.23,7.73,5,4.82
1,-6460,-6492,-5578,-4701,-7419,0.18,0.1868,0.2026,0.4533,0.2729,-0.72,0.48,2.43,0.3667,-4.44,4.97,5.3209,4.9614,6.4186,3.4224,9266,9751,9726,10106,11561,21.04,14.5474,13.9382,12.3712,-6.6764,0.64,0.6441,0.6839,0.7059,0.6061,-4.36,2.3461,11.3393,2.006,-32.9762,14247500,12015090,12281930,5154187,15.29,15.4,8.79,8.88
4,-3240,-3057,-2979,-2978,-3213,0.53,0.5531,0.5659,0.5762,0.6107,0.7,1.37,1.24,0.98,-0.18,12.33,11.7594,12.0828,12.6121,10.4126,4684,4611,4381,3996,6349,24.62,24.0457,24.3079,23.3782,19.294,0.63,0.645,0.6548,0.6673,0.6863,7.52,12.5402,11.6865,8.9719,-2.2201,25723670,16174777,25061142,19373748,51.88,54.13,30.7,34.12
3,-115.13,831.44,1751.96,1323.73,643.82,0.69,0.76,0.9801,0.9725,0.5816,-2.09,3.1708,11.7305,0.2231,-3.9248,6.84,6.5202,5.2944,6.6288,3.0537,8832.14,9703.9641,10194.1721,10755.6753,12194.3266,13.43,21.257,25.0481,29.3202,27.0961,0.97,1.1659,1.3682,1.2778,1.1074,-12.11,12.3315,29.1471,0.9086,-21.3758,4458458,5540311,6906209,3158231,46.52,79.4,40.28,52.95
2,-1878.7,-3462.5,-5149.6,-4683.6,-6159.2,0.61,0.471,0.3248,0.3495,0.3461,0.12,0.0662,0.0564,0.1874,-0.4354,16.74,16.7631,15.6239,14.7954,9.4926,6654.4,8829.8,8770.3,9626.3,11784.5,5.22,4.9285,5.3561,5.923,-1.876,0.75,0.5726,0.4081,0.445,0.4402,4.97,2.7083,2.2381,7.0416,-23.0257,14197970,8688375,12938620,6797220,6.69,6.35,4.25,3.9
3,52239.05,56718.78,54605.1,60562.71,46536.12,3.66,4.0143,3.0361,3.6979,3.3008,0.54,0.41,0.3585,0.51,0.26,37.62,41.5886,42.5082,40.8307,32.987,15850.75,15133.416,13752.1729,12791.4613,12600.9569,18.68,17.5018,16.8074,16.6892,15.0346,3.71,4.0578,3.0856,3.757,3.3571,44.66,38.9223,33.8017,45.544,30.6471,33041770,39725110,33367630,24637110,74.75,73.75,57.5,61.75
2,-4498,-4474,-4159,-4110,-6008,0.52,0.5377,0.531,0.528,0.4809,-0.77,0.2,0.7917,0.3663,-4.22,12.39,11.1926,12.5725,16.8773,8.1717,11280,11460,11448,11237,13358,16.65,15.5844,-3.811,13.7101,-114.5315,0.67,0.6769,0.6847,0.6751,0.6074,-5.45,1.1348,4.7557,2.3723,-35.8765,7712583,5818218,5308024,4034975,8.85,9.39,5.32,4.21
4,-32.9,-27.6,-37.8,-44,-28.7,0.5,0.4974,0.4359,0.014,0.5769,0,0.32,0.87,-0.3263,-0.12,72.43,77.8552,59.3256,130.4985,139.6715,639.2,666.6,715.8,633.8,665.2,10.1,9.6439,14.0044,5.3469,4.5966,0.59,0.6434,0.586,0.6157,0.7308,0,3.6104,10.0511,-3.2212,-1.4634,127555,120944.3,124027.8,65078.6,86.57,104,103.8,162
3,-6768,-8433,-8659,-7078,-15717,0.46,0.4057,0.4295,0.5057,0.3158,-0.91,0.0964,2.6862,1.4116,-1.4659,5.74,6.3575,6.7024,4.4002,3.3245,70180,71787,71866,79539,93162,11.67,9.6126,6.874,12.5845,10.1071,0.8,0.7679,0.7421,0.8002,0.6121,-8.44,0.7124,16.3773,10.2705,-13.1963,72366620,103989100,75566980,82446440,13.34,13.55,9.53,11.92
